2.0,26.0,37.0,48.0,59.0,70.0,81.0,92.0,103.0,114.0,125.0,136.0,147.0,158.0,169.0,=15-A32,,2.0,18.0,33.0,48.0,63.0,78.0,93.0,108.0,123.0,138.0,153.0,=19-R32,,2.0,16.0,31.0,46.0,61.0,76.0,91.0,106.0,121.0,136.0,=19-AE32,,2.0,10.0,30.0,50.0,70.0,90.0,110.0,=24-AQ32
3.0,39.0,48.0,57.0,66.0,75.0,84.0,93.0,102.0,111.0,120.0,129.0,138.0,147.0,156.0,=15-A33,,3.0,27.0,40.0,53.0,66.0,79.0,92.0,105.0,118.0,131.0,144.0,=19-R33,,3.0,24.0,37.0,50.0,63.0,76.0,89.0,102.0,115.0,128.0,=19-AE33,,3.0,15.0,33.0,51.0,69.0,87.0,105.0,=24-AQ33
4.0,52.0,59.0,66.0,73.0,80.0,87.0,94.0,101.0,108.0,115.0,122.0,129.0,136.0,143.0,=15-A34,,4.0,36.0,47.0,58.0,69.0,80.0,91.0,102.0,113.0,124.0,135.0,=19-R34,,4.0,32.0,43.0,54.0,65.0,76.0,87.0,98.0,109.0,120.0,=19-AE34,,4.0,20.0,36.0,52.0,68.0,84.0,100.0,=24-AQ34
5.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,=15-A35,,5.0,45.0,54.0,63.0,72.0,81.0,90.0,99.0,108.0,117.0,126.0,=19-R35,,5.0,40.0,49.0,58.0,67.0,76.0,85.0,94.0,103.0,112.0,=19-AE35,,5.0,25.0,39.0,53.0,67.0,81.0,95.0,=24-AQ35
6.0,78.0,81.0,84.0,87.0,90.0,93.0,96.0,99.0,102.0,105.0,108.0,111.0,114.0,117.0,=15-A36,,6.0,54.0,61.0,68.0,75.0,82.0,89.0,96.0,103.0,110.0,117.0,=19-R36,,6.0,48.0,55.0,62.0,69.0,76.0,83.0,90.0,97.0,104.0,=19-AE36,,6.0,30.0,42.0,54.0,66.0,78.0,90.0,=24-AQ36
7.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,101.0,102.0,103.0,104.0,=15-A37,,7.0,63.0,68.0,73.0,78.0,83.0,88.0,93.0,98.0,103.0,108.0,=19-R37,,7.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,=19-AE37,,7.0,35.0,45.0,55.0,65.0,75.0,85.0,=24-AQ37
8.0,104.0,103.0,102.0,101.0,100.0,99.0,98.0,97.0,96.0,95.0,94.0,93.0,92.0,91.0,=15-A38,,8.0,72.0,75.0,78.0,81.0,84.0,87.0,90.0,93.0,96.0,99.0,=19-R38,,8.0,64.0,67.0,70.0,73.0,76.0,79.0,82.0,85.0,88.0,=19-AE38,,8.0,40.0,48.0,56.0,64.0,72.0,80.0,=24-AQ38
9.0,117.0,114.0,111.0,108.0,105.0,102.0,99.0,96.0,93.0,90.0,87.0,84.0,81.0,78.0,=15-A39,,9.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,=19-R39,,9.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,=19-AE39,,9.0,45.0,51.0,57.0,63.0,69.0,75.0,=24-AQ39
10.0,130.0,125.0,120.0,115.0,110.0,105.0,100.0,95.0,90.0,85.0,80.0,75.0,70.0,65.0,=15-A40,,10.0,90.0,89.0,88.0,87.0,86.0,85.0,84.0,83.0,82.0,81.0,=19-R40,,10.0,80.0,79.0,78.0,77.0,76.0,75.0,74.0,73.0,72.0,=19-AE40,,10.0,50.0,54.0,58.0,62.0,66.0,70.0,=24-AQ40
11.0,143.0,136.0,129.0,122.0,115.0,108.0,101.0,94.0,87.0,80.0,73.0,66.0,59.0,52.0,=15-A41,,11.0,99.0,96.0,93.0,90.0,87.0,84.0,81.0,78.0,75.0,72.0,=19-R41,,11.0,88.0,85.0,82.0,79.0,76.0,73.0,70.0,67.0,64.0,=19-AE41,,11.0,55.0,57.0,59.0,61.0,63.0,65.0,=24-AQ41
