4.111111111111111,0.8888888889,17.0,1,0.8888888889,0.8888888889,,,,
4.2105263157894735,0.7894736842,18.0,2,0.7894736842,0.7894736842,,,,
4.3,0.7,19.0,3,0.7,0.7,,,,
4.380952380952381,0.619047619,20.0,4,0.619047619,0.619047619,,,,
4.454545454545455,0.5454545455,21.0,5,0.5454545455,0.5454545455,,,,
4.521739130434782,0.4782608696,22.0,6,0.4782608696,0.4782608696,,,,
4.583333333333333,0.4166666667,23.0,7,0.4166666667,0.4166666667,,,,
4.64,0.36,24.0,8,0.36,0.36,,,,
4.6923076923076925,0.3076923077,25.0,9,0.3076923077,0.3076923077,,,,
4.7407407407407405,0.2592592593,26.0,10,0.2592592593,0.2592592593,,,,
4.785714285714286,0.2142857143,27.0,11,0.2142857143,0.2142857143,,,,
4.827586206896552,0.1724137931,28.0,12,0.1724137931,0.1724137931,,,,
4.866666666666666,0.1333333333,29.0,13,0.1333333333,0.1333333333,,,,
4.903225806451613,0.09677419355,30.0,14,0.09677419355,0.09677419355,,,,
4.9375,0.0625,31.0,15,0.0625,0.0625,,,,
4.96969696969697,0.0303030303,32.0,16,0.0303030303,0.0303030303,,,,
,,,,,,,,,
,,,,,,,,,
,,,,y = -1 + (1 - -1)/(1 + (x/17)^1),,y=-1 + 2/(1+x/17),,x=n1-16,y= -1 + 2/((n1+1)/ 17)
3.2,9.0,0.8,,0.8,,,,,
3.3636363636363638,10.0,0.6363636364,,0.6363636364,,,,,
3.5,11.0,0.5,,0.5,,,,y = -1 + 34 / (n1+1),
3.6153846153846154,12.0,0.3846153846,,0.3846153846,,,,,
3.7142857142857144,13.0,0.2857142857,,0.2857142857,,,,,
3.8,14.0,0.2,,0.2,,,,,
3.875,15.0,0.125,,0.125,,,,,
3.9411764705882355,16.0,0.05882352941,,0.05882352941,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
4.078431372549019,16.0,0.9215686275,,0.9215686275,,,,,
4.185185185185185,17.0,0.8148148148,,0.8148148148,,,,,
4.280701754385965,18.0,0.7192982456,,0.7192982456,,,,,
4.366666666666667,19.0,0.6333333333,,0.6333333333,,,,,
4.444444444444445,20.0,0.5555555556,,0.5555555556,,,,,
4.515151515151516,21.0,0.4848484848,,0.4848484848,,,,,
4.579710144927536,22.0,0.4202898551,,0.4202898551,,,,,
4.638888888888889,23.0,0.3611111111,,0.3611111111,,,,,
4.693333333333333,24.0,0.3066666667,,0.3066666667,,,,,
4.743589743589744,25.0,0.2564102564,,0.2564102564,,,,,
4.790123456790123,26.0,0.2098765432,,0.2098765432,,,,,
4.833333333333333,27.0,0.1666666667,,0.1666666667,,,,,
4.873563218390805,28.0,0.1264367816,,0.1264367816,,,,,
4.911111111111111,29.0,0.08888888889,,0.08888888889,,,,,
4.946236559139785,30.0,0.05376344086,,0.05376344086,,,,,
4.979166666666667,31.0,0.02083333333,,0.02083333333,,,,,
,,,,,,,,,
5.040404040404041,32.0,0.9595959596,,0.9595959596,,,,,
5.098039215686274,33.0,0.9019607843,,0.9019607843,,,,,
5.152380952380953,34.0,0.8476190476,,0.8476190476,,,,,
5.203703703703704,35.0,0.7962962963,,0.7962962963,,,,,
5.252252252252252,36.0,0.7477477477,,0.7477477477,,,,,
5.298245614035087,37.0,0.701754386,,0.701754386,,,,,
5.3418803418803416,38.0,0.6581196581,,0.6581196581,,,,,
5.383333333333333,39.0,0.6166666667,,0.6166666667,,,,,
5.4227642276422765,40.0,0.5772357724,,0.5772357724,,,,,
5.4603174603174605,41.0,0.5396825397,,0.5396825397,,,,,
5.496124031007752,42.0,0.503875969,,0.503875969,,,,,
5.53030303030303,43.0,0.4696969697,,0.4696969697,,,,,
5.562962962962963,44.0,0.437037037,,0.437037037,,,,,
5.594202898550725,45.0,0.4057971014,,0.4057971014,,,,,
5.624113475177305,46.0,0.3758865248,,0.3758865248,,,,,
5.652777777777778,47.0,0.3472222222,,0.3472222222,,,,,
5.680272108843537,48.0,0.3197278912,,0.3197278912,,,,,
5.706666666666667,49.0,0.2933333333,,0.2933333333,,,,,
5.73202614379085,50.0,0.2679738562,,0.2679738562,,,,,
5.756410256410256,51.0,0.2435897436,,0.2435897436,,,,,
5.779874213836478,52.0,0.2201257862,,0.2201257862,,,,,
5.802469135802469,53.0,0.1975308642,,0.1975308642,,,,,
5.824242424242424,54.0,0.1757575758,,0.1757575758,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
4.071428571428571,13.0,0.9285714286,,,,,,,
4.133333333333333,14.0,0.8666666667,,,,,,,
4.1875,15.0,0.8125,,,,,,,
4.294117647058823,16.0,0.7058823529,,,,,,,
4.388888888888889,17.0,0.6111111111,,,,,,,
4.473684210526316,18.0,0.5263157895,,,,,,,
4.55,19.0,0.45,,,,,,,
4.619047619047619,20.0,0.380952381,,,,,,,
4.681818181818182,21.0,0.3181818182,,,,,,,
4.739130434782608,22.0,0.2608695652,,,,,,,
4.791666666666667,23.0,0.2083333333,,,,,,,
4.84,24.0,0.16,,,,,,,
4.884615384615385,25.0,0.1153846154,,,,,,,
4.907407407407407,26.0,0.09259259259,,,,,,,
4.928571428571429,27.0,0.07142857143,,,,,,,
